날짜,개인,외국인,기관계,금융투자,보험,투신 (사모),은행,기타금융기관,연기금등,기타법인,date,외국인합계,기관합계
19.01.28,-422.0,3573.0,-3051.0,-1257.0,-306.0,-733.0,-62.0,-127.0,-566.0,-100.0,2019-01-28,3573.0,-3051.0
19.01.29,201.0,1910.0,-2079.0,-1013.0,-228.0,-849.0,1.0,-848.0,858.0,-32.0,2019-01-29,1910.0,-2079.0
19.01.30,-3273.0,3099.0,157.0,1116.0,-188.0,-1003.0,33.0,-24.0,222.0,17.0,2019-01-30,3099.0,157.0
19.01.31,-1146.0,2832.0,-1744.0,-222.0,-154.0,-214.0,-10.0,-23.0,-1121.0,57.0,2019-01-31,2832.0,-1744.0
19.02.01,-749.0,2668.0,-2145.0,-1155.0,-239.0,-129.0,-35.0,-29.0,-558.0,227.0,2019-02-01,2668.0,-2145.0
19.02.07,695.0,1607.0,-2510.0,-1487.0,-310.0,-401.0,-24.0,-8.0,-280.0,209.0,2019-02-07,1607.0,-2510.0
19.02.08,3313.0,-2803.0,-725.0,1278.0,-515.0,-1132.0,-33.0,-1.0,-323.0,215.0,2019-02-08,-2803.0,-725.0
19.02.11,1156.0,-573.0,-733.0,599.0,-745.0,-313.0,-50.0,9.0,-232.0,150.0,2019-02-11,-573.0,-733.0
19.02.12,-147.0,-375.0,469.0,1042.0,-273.0,-256.0,18.0,12.0,-75.0,54.0,2019-02-12,-375.0,469.0
19.02.13,-1261.0,-306.0,1343.0,1454.0,-244.0,-223.0,-71.0,2.0,425.0,224.0,2019-02-13,-306.0,1343.0
19.02.14,-1926.0,-476.0,2427.0,3875.0,-470.0,-508.0,-81.0,-6.0,-383.0,-25.0,2019-02-14,-476.0,2427.0
19.02.15,1985.0,-1777.0,-449.0,-527.0,-211.0,-428.0,42.0,2.0,672.0,242.0,2019-02-15,-1777.0,-449.0
19.02.18,-3241.0,456.0,2664.0,2626.0,-164.0,-354.0,17.0,-8.0,547.0,121.0,2019-02-18,456.0,2664.0
19.02.19,-1388.0,-76.0,1419.0,1093.0,-116.0,-136.0,17.0,-11.0,574.0,45.0,2019-02-19,-76.0,1419.0
19.02.20,-4300.0,4345.0,-76.0,77.0,-33.0,63.0,-1.0,-62.0,-121.0,31.0,2019-02-20,4345.0,-76.0
19.02.21,-117.0,2084.0,-2048.0,-1307.0,-178.0,-310.0,-17.0,-59.0,-177.0,82.0,2019-02-21,2084.0,-2048.0
19.02.22,-342.0,-45.0,401.0,569.0,-39.0,-489.0,10.0,-14.0,365.0,-14.0,2019-02-22,-45.0,401.0
19.02.25,91.0,-796.0,803.0,1468.0,-289.0,-156.0,-21.0,-6.0,-194.0,-98.0,2019-02-25,-796.0,803.0
19.02.26,-299.0,526.0,-111.0,12.0,-114.0,-257.0,20.0,0.0,227.0,-115.0,2019-02-26,526.0,-111.0
19.02.27,-1116.0,-573.0,1519.0,1792.0,-148.0,-675.0,-16.0,11.0,556.0,170.0,2019-02-27,-573.0,1519.0
19.02.28,-618.0,-2536.0,3169.0,3873.0,-441.0,-512.0,78.0,-25.0,196.0,-15.0,2019-02-28,-2536.0,3169.0
19.03.04,403.0,-1320.0,767.0,2942.0,-565.0,-1270.0,6.0,1.0,-348.0,149.0,2019-03-04,-1320.0,767.0
19.03.05,2444.0,-1570.0,-919.0,1068.0,-135.0,-1100.0,-14.0,-20.0,-719.0,46.0,2019-03-05,-1570.0,-919.0
19.03.06,654.0,60.0,-532.0,41.0,137.0,231.0,-34.0,10.0,-917.0,-182.0,2019-03-06,60.0,-532.0
19.03.07,1108.0,4.0,-1130.0,380.0,-229.0,-848.0,20.0,-14.0,-439.0,18.0,2019-03-07,4.0,-1130.0
19.03.08,2932.0,-1739.0,-1274.0,-342.0,72.0,-1059.0,14.0,-18.0,58.0,81.0,2019-03-08,-1739.0,-1274.0
19.03.11,894.0,-1793.0,166.0,751.0,292.0,-852.0,8.0,6.0,-39.0,733.0,2019-03-11,-1793.0,166.0
19.03.12,-225.0,-23.0,824.0,1608.0,-254.0,-298.0,25.0,35.0,-293.0,-576.0,2019-03-12,-23.0,824.0
19.03.13,957.0,1001.0,-2031.0,-606.0,-58.0,-841.0,-13.0,-30.0,-483.0,74.0,2019-03-13,1001.0,-2031.0
19.03.14,1416.0,2867.0,-4344.0,-992.0,-76.0,-159.0,-10.0,-256.0,-2850.0,60.0,2019-03-14,2867.0,-4344.0
19.03.15,-4963.0,-1342.0,6284.0,4484.0,143.0,392.0,22.0,-19.0,1263.0,21.0,2019-03-15,-1342.0,6284.0
19.03.18,-1868.0,-488.0,2287.0,1582.0,-75.0,366.0,11.0,9.0,394.0,69.0,2019-03-18,-488.0,2287.0
19.03.19,369.0,-124.0,-158.0,-165.0,148.0,-42.0,34.0,29.0,-163.0,-87.0,2019-03-19,-124.0,-158.0
19.03.20,856.0,-1237.0,387.0,500.0,48.0,-294.0,17.0,-7.0,123.0,-7.0,2019-03-20,-1237.0,387.0
19.03.21,-3264.0,4841.0,-1515.0,-3675.0,201.0,1190.0,13.0,17.0,739.0,-62.0,2019-03-21,4841.0,-1515.0
19.03.22,471.0,5013.0,-5618.0,-2973.0,161.0,17.0,-2578.0,10.0,-255.0,133.0,2019-03-22,5013.0,-5618.0
19.03.25,2692.0,-709.0,-2191.0,-1014.0,-19.0,-725.0,24.0,22.0,-478.0,207.0,2019-03-25,-709.0,-2191.0
19.03.26,1557.0,374.0,-1915.0,-830.0,-111.0,-991.0,-12.0,2.0,28.0,-15.0,2019-03-26,374.0,-1915.0
19.03.27,192.0,-1561.0,1202.0,148.0,66.0,160.0,33.0,-14.0,808.0,168.0,2019-03-27,-1561.0,1202.0
19.03.28,837.0,-139.0,-832.0,-844.0,98.0,304.0,35.0,-20.0,-405.0,134.0,2019-03-28,-139.0,-832.0
19.03.29,-1560.0,890.0,597.0,-32.0,108.0,529.0,66.0,-10.0,-65.0,73.0,2019-03-29,890.0,597.0
19.04.01,-4381.0,2491.0,1846.0,100.0,122.0,1056.0,8.0,29.0,530.0,44.0,2019-04-01,2491.0,1846.0
19.04.02,-1036.0,2734.0,-1506.0,-2164.0,202.0,242.0,52.0,77.0,85.0,-192.0,2019-04-02,2734.0,-1506.0
19.04.03,-4644.0,1431.0,2008.0,608.0,75.0,138.0,-19.0,-20.0,1226.0,1204.0,2019-04-03,1431.0,2008.0
19.04.04,-3797.0,2449.0,1378.0,2176.0,-150.0,-198.0,34.0,-37.0,-447.0,-30.0,2019-04-04,2449.0,1378.0
19.04.05,-1544.0,996.0,616.0,1244.0,-134.0,-509.0,28.0,9.0,-22.0,-68.0,2019-04-05,996.0,616.0
19.04.08,-1181.0,2731.0,-1566.0,-376.0,-93.0,-161.0,-8.0,32.0,-960.0,16.0,2019-04-08,2731.0,-1566.0
19.04.09,-1740.0,2090.0,-332.0,-96.0,-88.0,82.0,-3.0,39.0,-266.0,-18.0,2019-04-09,2090.0,-332.0
19.04.10,-2280.0,-33.0,2335.0,3013.0,-140.0,-712.0,-3.0,5.0,172.0,-22.0,2019-04-10,-33.0,2335.0
19.04.11,-1512.0,3208.0,-1606.0,344.0,-262.0,-765.0,-58.0,10.0,-874.0,-90.0,2019-04-11,3208.0,-1606.0
19.04.12,-1657.0,2446.0,-558.0,41.0,-146.0,-517.0,-71.0,-21.0,156.0,-231.0,2019-04-12,2446.0,-558.0
19.04.15,466.0,1781.0,-2189.0,-391.0,-194.0,-1093.0,-11.0,-27.0,-473.0,-58.0,2019-04-15,1781.0,-2189.0
19.04.16,-949.0,1527.0,-539.0,-643.0,-139.0,134.0,-42.0,-51.0,202.0,-39.0,2019-04-16,1527.0,-539.0
19.04.17,-589.0,756.0,14.0,145.0,-157.0,84.0,-35.0,-152.0,130.0,-182.0,2019-04-17,756.0,14.0
19.04.18,2959.0,-1320.0,-1290.0,-313.0,-112.0,-257.0,-21.0,-59.0,-528.0,-349.0,2019-04-18,-1320.0,-1290.0
19.04.19,178.0,-567.0,351.0,-415.0,200.0,541.0,-34.0,-9.0,68.0,38.0,2019-04-19,-567.0,351.0
19.04.22,702.0,-186.0,-503.0,-1327.0,-40.0,146.0,-10.0,-15.0,743.0,-13.0,2019-04-22,-186.0,-503.0
19.04.23,180.0,407.0,-708.0,-517.0,-260.0,-64.0,-25.0,27.0,132.0,120.0,2019-04-23,407.0,-708.0
19.04.24,4030.0,230.0,-4214.0,-3287.0,-134.0,-546.0,-36.0,15.0,-227.0,-47.0,2019-04-24,230.0,-4214.0
19.04.25,629.0,-165.0,-446.0,143.0,-150.0,-616.0,-15.0,-39.0,231.0,-18.0,2019-04-25,-165.0,-446.0
19.04.26,1401.0,355.0,-1844.0,-1578.0,-111.0,-850.0,0.0,1.0,694.0,88.0,2019-04-26,355.0,-1844.0
19.04.29,-2833.0,30.0,2785.0,2419.0,-35.0,45.0,-34.0,-35.0,424.0,19.0,2019-04-29,30.0,2785.0
19.04.30,119.0,429.0,-573.0,-868.0,86.0,324.0,2.0,-13.0,-103.0,24.0,2019-04-30,429.0,-573.0
19.05.02,-1025.0,681.0,170.0,-259.0,-1.0,174.0,81.0,-15.0,190.0,174.0,2019-05-02,681.0,170.0
19.05.03,2417.0,1521.0,-4075.0,-3523.0,22.0,-287.0,10.0,-38.0,-259.0,137.0,2019-05-03,1521.0,-4075.0
19.05.07,2823.0,2026.0,-4787.0,-4992.0,-212.0,203.0,29.0,-21.0,206.0,-63.0,2019-05-07,2026.0,-4787.0
19.05.08,493.0,90.0,-631.0,-646.0,45.0,-371.0,-53.0,-4.0,398.0,49.0,2019-05-08,90.0,-631.0
19.05.09,8157.0,-2015.0,-6465.0,-3433.0,-97.0,-1672.0,123.0,13.0,-1399.0,323.0,2019-05-09,-2015.0,-6465.0
19.05.10,2969.0,-3223.0,13.0,-1097.0,270.0,197.0,-12.0,-189.0,844.0,242.0,2019-05-10,-3223.0,13.0
19.05.13,2581.0,-1373.0,-1314.0,-490.0,6.0,-1169.0,-13.0,-27.0,380.0,106.0,2019-05-13,-1373.0,-1314.0
19.05.14,-603.0,-2851.0,3368.0,1244.0,215.0,599.0,-52.0,36.0,1327.0,86.0,2019-05-14,-2851.0,3368.0
19.05.15,1082.0,-776.0,-484.0,-2022.0,265.0,1075.0,21.0,4.0,173.0,178.0,2019-05-15,-776.0,-484.0
19.05.16,4114.0,-4679.0,367.0,-1129.0,275.0,669.0,20.0,0.0,531.0,198.0,2019-05-16,-4679.0,367.0
19.05.17,1825.0,-1994.0,42.0,-680.0,227.0,339.0,-35.0,-16.0,207.0,127.0,2019-05-17,-1994.0,42.0
19.05.20,370.0,-178.0,96.0,247.0,38.0,185.0,-23.0,-19.0,-331.0,-288.0,2019-05-20,-178.0,96.0
19.05.21,-95.0,744.0,-730.0,-1205.0,-32.0,400.0,8.0,-3.0,102.0,81.0,2019-05-21,744.0,-730.0
19.05.22,728.0,53.0,-925.0,-1105.0,111.0,197.0,32.0,139.0,-297.0,143.0,2019-05-22,53.0,-925.0
19.05.23,150.0,809.0,-962.0,-1022.0,191.0,-58.0,6.0,55.0,-136.0,3.0,2019-05-23,809.0,-962.0
19.05.24,-13.0,-3102.0,3069.0,1884.0,52.0,-231.0,0.0,182.0,1183.0,45.0,2019-05-24,-3102.0,3069.0
19.05.27,229.0,-1940.0,1711.0,1167.0,60.0,111.0,-9.0,-16.0,398.0,0.0,2019-05-27,-1940.0,1711.0
19.05.28,1199.0,-7191.0,6227.0,1700.0,236.0,1350.0,55.0,8.0,2879.0,-235.0,2019-05-28,-7191.0,6227.0
19.05.29,1932.0,-3815.0,1927.0,1640.0,797.0,-58.0,16.0,23.0,-491.0,-44.0,2019-05-29,-3815.0,1927.0
19.05.30,-720.0,484.0,217.0,-1359.0,1052.0,466.0,15.0,29.0,15.0,19.0,2019-05-30,484.0,217.0
19.05.31,-613.0,2062.0,-1460.0,-2860.0,620.0,603.0,7.0,6.0,162.0,11.0,2019-05-31,2062.0,-1460.0
19.06.03,-1933.0,2914.0,-986.0,-4396.0,514.0,454.0,17.0,35.0,2391.0,5.0,2019-06-03,2914.0,-986.0
19.06.04,32.0,-2002.0,1935.0,-1116.0,228.0,270.0,-2.0,17.0,2539.0,34.0,2019-06-04,-2002.0,1935.0
19.06.05,567.0,-1559.0,985.0,-1035.0,-43.0,809.0,11.0,14.0,1229.0,7.0,2019-06-05,-1559.0,985.0
19.06.07,-401.0,-333.0,658.0,-76.0,7.0,-92.0,5.0,31.0,783.0,76.0,2019-06-07,-333.0,658.0
19.06.10,-3384.0,1819.0,1673.0,-200.0,-121.0,100.0,11.0,4.0,1880.0,-107.0,2019-06-10,1819.0,1673.0
19.06.11,-2665.0,692.0,2035.0,626.0,-9.0,40.0,17.0,-89.0,1449.0,-62.0,2019-06-11,692.0,2035.0
19.06.12,-963.0,-23.0,1016.0,-203.0,-62.0,-39.0,-20.0,36.0,1303.0,-30.0,2019-06-12,-23.0,1016.0
19.06.13,1317.0,-1657.0,515.0,252.0,-23.0,-605.0,2.0,11.0,879.0,-175.0,2019-06-13,-1657.0,515.0
19.06.14,1577.0,-694.0,-922.0,-1642.0,-85.0,-196.0,-12.0,25.0,989.0,39.0,2019-06-14,-694.0,-922.0
19.06.17,78.0,-1501.0,1404.0,1160.0,-174.0,-639.0,-15.0,-139.0,1210.0,19.0,2019-06-17,-1501.0,1404.0
19.06.18,-1295.0,2618.0,869.0,511.0,-166.0,7.0,-27.0,13.0,531.0,-2192.0,2019-06-18,2618.0,869.0
19.06.19,-4605.0,3004.0,1693.0,332.0,102.0,564.0,22.0,-2.0,676.0,-92.0,2019-06-19,3004.0,1693.0
19.06.20,-1485.0,-183.0,1645.0,390.0,-93.0,255.0,14.0,-92.0,1170.0,24.0,2019-06-20,-183.0,1645.0
19.06.21,1187.0,133.0,-1309.0,-613.0,-103.0,-367.0,7.0,-76.0,-157.0,-11.0,2019-06-21,133.0,-1309.0
19.06.24,-728.0,-992.0,1637.0,1096.0,-516.0,14.0,-31.0,-71.0,1144.0,83.0,2019-06-24,-992.0,1637.0
19.06.25,-211.0,0.0,88.0,-273.0,-44.0,-301.0,-45.0,-205.0,956.0,123.0,2019-06-25,0.0,88.0
19.06.26,-736.0,165.0,610.0,-322.0,-196.0,-27.0,9.0,3.0,1142.0,-38.0,2019-06-26,165.0,610.0
19.06.27,-4058.0,1559.0,2671.0,92.0,-223.0,368.0,-76.0,12.0,2497.0,-172.0,2019-06-27,1559.0,2671.0
19.06.28,-1995.0,3123.0,-1097.0,-212.0,-157.0,-291.0,-13.0,5.0,-430.0,-31.0,2019-06-28,3123.0,-1097.0
19.07.01,-191.0,1545.0,61.0,378.0,7.0,-220.0,-11.0,-110.0,17.0,-1415.0,2019-07-01,1545.0,61.0
19.07.02,240.0,343.0,-515.0,-135.0,-162.0,7.0,21.0,6.0,-252.0,-68.0,2019-07-02,343.0,-515.0
19.07.03,1562.0,-860.0,-675.0,306.0,-793.0,-258.0,4.0,0.0,65.0,-27.0,2019-07-03,-860.0,-675.0
19.07.04,-238.0,401.0,-93.0,649.0,33.0,-313.0,-11.0,-23.0,-428.0,-69.0,2019-07-04,401.0,-93.0
19.07.05,-1050.0,-250.0,1263.0,2076.0,-209.0,-176.0,-58.0,0.0,-370.0,36.0,2019-07-05,-250.0,1263.0
19.07.08,499.0,18.0,-498.0,332.0,1.0,-183.0,18.0,-20.0,-645.0,-19.0,2019-07-08,18.0,-498.0
19.07.09,826.0,240.0,-1149.0,-260.0,-220.0,-22.0,-86.0,-7.0,-555.0,83.0,2019-07-09,240.0,-1149.0
19.07.10,-13.0,2033.0,-1882.0,-1360.0,-121.0,-126.0,-110.0,-1.0,-163.0,-138.0,2019-07-10,2033.0,-1882.0
19.07.11,-1993.0,3649.0,-1782.0,-2091.0,18.0,174.0,-12.0,-1.0,130.0,126.0,2019-07-11,3649.0,-1782.0
19.07.12,168.0,-59.0,-64.0,79.0,22.0,131.0,-9.0,6.0,-293.0,-45.0,2019-07-12,-59.0,-64.0
19.07.15,-494.0,143.0,253.0,79.0,-117.0,262.0,-36.0,-72.0,136.0,99.0,2019-07-15,143.0,253.0
19.07.16,-2157.0,2512.0,-315.0,73.0,-22.0,89.0,-40.0,-35.0,-381.0,-40.0,2019-07-16,2512.0,-315.0
19.07.17,587.0,233.0,-745.0,-88.0,-99.0,-509.0,-36.0,-23.0,12.0,-75.0,2019-07-17,233.0,-745.0
19.07.18,1002.0,708.0,-1729.0,-358.0,-74.0,-360.0,-259.0,-52.0,-626.0,18.0,2019-07-18,708.0,-1729.0
19.07.19,-4632.0,1306.0,3381.0,2558.0,-17.0,134.0,-219.0,-17.0,942.0,-56.0,2019-07-19,1306.0,3381.0
19.07.22,-647.0,2335.0,-1686.0,-1216.0,-63.0,-103.0,-65.0,-13.0,-225.0,-3.0,2019-07-22,2335.0,-1686.0
19.07.23,-2833.0,2857.0,37.0,96.0,-43.0,-444.0,-32.0,-53.0,513.0,-61.0,2019-07-23,2857.0,37.0
19.07.24,533.0,585.0,-1140.0,258.0,21.0,-936.0,-263.0,-93.0,-127.0,22.0,2019-07-24,585.0,-1140.0
19.07.25,457.0,1124.0,-1536.0,-211.0,161.0,-721.0,-1.0,-25.0,-739.0,-45.0,2019-07-25,1124.0,-1536.0
19.07.26,-221.0,1184.0,-1032.0,188.0,-32.0,-929.0,32.0,-92.0,-198.0,68.0,2019-07-26,1184.0,-1032.0
19.07.29,-767.0,-625.0,1350.0,1626.0,15.0,-493.0,-91.0,0.0,293.0,42.0,2019-07-29,-625.0,1350.0
19.07.30,-1469.0,1410.0,39.0,-205.0,114.0,254.0,-15.0,-4.0,-104.0,21.0,2019-07-30,1410.0,39.0
19.07.31,-774.0,-496.0,1209.0,1015.0,192.0,-127.0,-34.0,-3.0,167.0,61.0,2019-07-31,-496.0,1209.0
19.08.01,-873.0,-51.0,836.0,-478.0,308.0,470.0,48.0,25.0,463.0,88.0,2019-08-01,-51.0,836.0
19.08.02,143.0,-3979.0,3626.0,-1622.0,-126.0,717.0,12.0,19.0,4626.0,211.0,2019-08-02,-3979.0,3626.0
19.08.05,-4437.0,-3169.0,7355.0,2884.0,100.0,-499.0,-312.0,-26.0,5207.0,251.0,2019-08-05,-3169.0,7355.0
19.08.06,-4439.0,-6056.0,10337.0,5221.0,367.0,483.0,-75.0,13.0,4328.0,158.0,2019-08-06,-6056.0,10337.0
19.08.07,1769.0,-980.0,-990.0,-1477.0,-35.0,149.0,34.0,-27.0,366.0,200.0,2019-08-07,-980.0,-990.0
19.08.08,2390.0,-1017.0,-1417.0,-1448.0,-7.0,360.0,-9.0,30.0,-344.0,44.0,2019-08-08,-1017.0,-1417.0
19.08.09,2152.0,-43.0,-2292.0,-2138.0,-52.0,-111.0,-21.0,-31.0,62.0,183.0,2019-08-09,-43.0,-2292.0
19.08.12,1841.0,-24.0,-1854.0,-1942.0,-47.0,-200.0,17.0,-44.0,363.0,36.0,2019-08-12,-24.0,-1854.0
19.08.13,1558.0,-1765.0,-24.0,-545.0,-50.0,-638.0,16.0,-2.0,1196.0,230.0,2019-08-13,-1765.0,-24.0
19.08.14,520.0,-501.0,-243.0,-1492.0,332.0,406.0,-8.0,28.0,491.0,225.0,2019-08-14,-501.0,-243.0
19.08.16,549.0,-937.0,153.0,-555.0,144.0,-244.0,43.0,21.0,744.0,235.0,2019-08-16,-937.0,153.0
19.08.19,-573.0,-1392.0,1869.0,470.0,70.0,214.0,-4.0,1.0,1118.0,96.0,2019-08-19,-1392.0,1869.0
19.08.20,-600.0,1130.0,-723.0,-792.0,166.0,41.0,-41.0,-23.0,-74.0,193.0,2019-08-20,1130.0,-723.0
19.08.21,1005.0,-1274.0,48.0,-1094.0,-69.0,-313.0,-11.0,11.0,1524.0,222.0,2019-08-21,-1274.0,48.0
19.08.22,1619.0,-1229.0,-512.0,-1389.0,129.0,121.0,7.0,-7.0,627.0,123.0,2019-08-22,-1229.0,-512.0
19.08.23,-912.0,75.0,664.0,-98.0,110.0,8.0,7.0,2.0,635.0,174.0,2019-08-23,75.0,664.0
19.08.26,534.0,-1175.0,709.0,466.0,-67.0,-348.0,63.0,-11.0,606.0,-68.0,2019-08-26,-1175.0,709.0
19.08.27,-309.0,-1181.0,1313.0,187.0,-21.0,635.0,-3.0,-1.0,516.0,177.0,2019-08-27,-1181.0,1313.0
19.08.28,-749.0,-521.0,1062.0,-651.0,275.0,463.0,4.0,4.0,968.0,208.0,2019-08-28,-521.0,1062.0
19.08.29,524.0,-1129.0,455.0,-953.0,157.0,234.0,38.0,-10.0,989.0,151.0,2019-08-29,-1129.0,455.0
19.08.30,-3982.0,2243.0,1652.0,579.0,51.0,645.0,-107.0,-14.0,498.0,87.0,2019-08-30,2243.0,1652.0
19.09.02,-196.0,-1242.0,1322.0,151.0,79.0,28.0,7.0,-2.0,1058.0,116.0,2019-09-02,-1242.0,1322.0
19.09.03,404.0,-3051.0,2491.0,468.0,-150.0,176.0,8.0,8.0,1980.0,155.0,2019-09-03,-3051.0,2491.0
19.09.04,-1496.0,-3502.0,4830.0,3431.0,11.0,-30.0,-19.0,15.0,1421.0,169.0,2019-09-04,-3502.0,4830.0
19.09.05,-2844.0,1880.0,929.0,337.0,22.0,366.0,-7.0,21.0,192.0,34.0,2019-09-05,1880.0,929.0
19.09.06,-338.0,483.0,-199.0,-646.0,-55.0,-114.0,14.0,16.0,585.0,54.0,2019-09-06,483.0,-199.0
19.09.09,-1730.0,2335.0,-747.0,-404.0,-117.0,-470.0,-5.0,1.0,248.0,141.0,2019-09-09,2335.0,-747.0
19.09.10,-1919.0,146.0,1713.0,381.0,85.0,16.0,18.0,-18.0,1232.0,60.0,2019-09-10,146.0,1713.0
19.09.11,-3344.0,-2837.0,6135.0,3512.0,-205.0,-342.0,20.0,5.0,3143.0,47.0,2019-09-11,-2837.0,6135.0
19.09.16,-457.0,-1602.0,1982.0,-500.0,-171.0,-135.0,-10.0,27.0,2771.0,77.0,2019-09-16,-1602.0,1982.0
19.09.17,-313.0,-805.0,962.0,-481.0,-267.0,-289.0,-14.0,1.0,2011.0,156.0,2019-09-17,-805.0,962.0
19.09.18,-1616.0,559.0,1074.0,-180.0,-362.0,-265.0,-62.0,-14.0,1957.0,-18.0,2019-09-18,559.0,1074.0
19.09.19,-1011.0,2181.0,-993.0,-1599.0,-232.0,-571.0,-30.0,7.0,1431.0,-178.0,2019-09-19,2181.0,-993.0
19.09.20,-2147.0,445.0,1816.0,-745.0,-75.0,-209.0,-40.0,-5.0,2890.0,-114.0,2019-09-20,445.0,1816.0
19.09.23,-223.0,-689.0,839.0,150.0,-228.0,-512.0,-52.0,0.0,1481.0,73.0,2019-09-23,-689.0,839.0
19.09.24,-1620.0,-2162.0,3780.0,2050.0,-264.0,-362.0,-20.0,-2.0,2377.0,3.0,2019-09-24,-2162.0,3780.0
19.09.25,2226.0,-3661.0,1291.0,2968.0,-645.0,-1219.0,-5.0,-24.0,217.0,143.0,2019-09-25,-3661.0,1291.0
19.09.26,518.0,3160.0,-3848.0,230.0,-152.0,-385.0,-3596.0,-15.0,69.0,171.0,2019-09-26,3160.0,-3848.0
19.09.27,1995.0,-249.0,-1755.0,-502.0,-450.0,-424.0,31.0,10.0,-421.0,9.0,2019-09-27,-249.0,-1755.0
19.09.30,-981.0,-5.0,812.0,-251.0,60.0,131.0,-30.0,-12.0,914.0,174.0,2019-09-30,-5.0,812.0
19.10.01,-1585.0,-1426.0,2951.0,1483.0,-3.0,494.0,23.0,41.0,912.0,60.0,2019-10-01,-1426.0,2951.0
19.10.02,5022.0,-1124.0,-3809.0,-1709.0,-80.0,-491.0,95.0,19.0,-1644.0,-88.0,2019-10-02,-1124.0,-3809.0
19.10.04,1001.0,-1490.0,243.0,-302.0,10.0,-185.0,-21.0,13.0,727.0,247.0,2019-10-04,-1490.0,243.0
19.10.07,-423.0,-229.0,440.0,-18.0,-1.0,26.0,17.0,1.0,415.0,212.0,2019-10-07,-229.0,440.0
19.10.08,-2551.0,-461.0,3035.0,1658.0,-78.0,162.0,-80.0,6.0,1367.0,-23.0,2019-10-08,-461.0,3035.0
19.10.10,2281.0,-1376.0,-954.0,-2439.0,183.0,186.0,171.0,13.0,932.0,49.0,2019-10-10,-1376.0,-954.0
19.10.11,-1562.0,1093.0,438.0,-344.0,230.0,712.0,-27.0,4.0,-138.0,31.0,2019-10-11,1093.0,438.0
19.10.14,-2612.0,221.0,2219.0,834.0,203.0,704.0,-14.0,-3.0,493.0,172.0,2019-10-14,221.0,2219.0
19.10.15,272.0,-602.0,109.0,508.0,-21.0,-601.0,9.0,2.0,211.0,221.0,2019-10-15,-602.0,109.0
19.10.16,-1774.0,46.0,1447.0,944.0,-52.0,-52.0,-21.0,1.0,628.0,281.0,2019-10-16,46.0,1447.0
19.10.17,-96.0,-945.0,843.0,937.0,-173.0,-495.0,-12.0,-20.0,606.0,198.0,2019-10-17,-945.0,843.0
19.10.18,2292.0,-1302.0,-1000.0,-172.0,-194.0,-138.0,48.0,5.0,-548.0,9.0,2019-10-18,-1302.0,-1000.0
19.10.21,446.0,-1208.0,542.0,1021.0,-238.0,-326.0,23.0,-5.0,67.0,220.0,2019-10-21,-1208.0,542.0
19.10.22,-5292.0,861.0,4335.0,3001.0,-181.0,-15.0,-36.0,15.0,1551.0,97.0,2019-10-22,861.0,4335.0
19.10.23,303.0,1168.0,-1503.0,-411.0,-63.0,-634.0,28.0,-6.0,-417.0,33.0,2019-10-23,1168.0,-1503.0
19.10.24,-1587.0,1741.0,-560.0,-371.0,-86.0,-265.0,-7.0,5.0,164.0,406.0,2019-10-24,1741.0,-560.0
19.10.25,-1072.0,570.0,415.0,698.0,-178.0,-195.0,-6.0,2.0,93.0,87.0,2019-10-25,570.0,415.0
19.10.28,-1255.0,-560.0,1359.0,1473.0,-241.0,-170.0,-8.0,17.0,288.0,455.0,2019-10-28,-560.0,1359.0
19.10.29,-168.0,-996.0,735.0,794.0,-73.0,-274.0,-7.0,10.0,285.0,430.0,2019-10-29,-996.0,735.0
19.10.30,1544.0,101.0,-2249.0,-410.0,-72.0,-724.0,47.0,-5.0,-1085.0,604.0,2019-10-30,101.0,-2249.0
19.10.31,-1498.0,347.0,594.0,41.0,51.0,42.0,-5.0,26.0,438.0,557.0,2019-10-31,347.0,594.0
19.11.01,-594.0,1378.0,-1184.0,-1069.0,-30.0,-111.0,3.0,43.0,-20.0,400.0,2019-11-01,1378.0,-1184.0
19.11.04,-5126.0,682.0,4644.0,2956.0,96.0,242.0,-28.0,11.0,1367.0,-200.0,2019-11-04,682.0,4644.0
19.11.05,-2112.0,3216.0,-1335.0,-252.0,-111.0,-530.0,13.0,-100.0,-354.0,231.0,2019-11-05,3216.0,-1335.0
19.11.06,-668.0,2369.0,-2136.0,-264.0,-358.0,-527.0,-19.0,-20.0,-947.0,435.0,2019-11-06,2369.0,-2136.0
19.11.07,642.0,-1533.0,535.0,940.0,-61.0,-665.0,49.0,47.0,225.0,355.0,2019-11-07,-1533.0,535.0
19.11.08,63.0,-1037.0,630.0,1064.0,-150.0,-583.0,13.0,12.0,274.0,344.0,2019-11-08,-1037.0,630.0
19.11.11,1405.0,-1722.0,-9.0,-376.0,-173.0,-403.0,52.0,-10.0,901.0,327.0,2019-11-11,-1722.0,-9.0
19.11.12,238.0,-395.0,-151.0,500.0,-110.0,-532.0,-8.0,-9.0,8.0,309.0,2019-11-12,-395.0,-151.0
19.11.13,2277.0,-280.0,-2419.0,-893.0,-28.0,-617.0,24.0,-28.0,-877.0,422.0,2019-11-13,-280.0,-2419.0
19.11.14,-620.0,-2087.0,2261.0,3970.0,-71.0,-521.0,-1.0,-8.0,-1109.0,446.0,2019-11-14,-2087.0,2261.0
