date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-04-15,18981.54,19280,19280,18725,19000,365337,6918062870,2799.91
2025-04-16,19370.34,19095,19790,18980,19360,604411,11763501079,2857.52
2025-04-17,20021.92,19570,20050,19480,20010,664585,13089570042,2954.09
2025-04-18,19955.13,20010,20360,19915,19935,472730,9508006847,2944.3
2025-04-21,19931.8,20195,20370,19635,19905,385521,7694132255,2940.87
2025-04-22,20510.69,19820,20600,19800,20505,399334,8119038952,3026.68
2025-04-23,20119.9,20600,20725,20020,20085,434039,8840216003,2968.82
2025-04-24,20159.72,20100,20320,19720,20150,359085,7211427574,2974.75
2025-04-25,20451.07,20150,20440,20110,20405,372260,7549577423,3018.03
2025-04-28,20574.92,20505,20895,20115,20575,483088,9894716092,3038.63
2025-04-29,20305.81,20365,20365,19860,20275,235206,4734505253,2998.79
2025-04-30,20354.57,20300,20800,19730,20290,694192,14136097074,3006.11
2025-05-02,20877.37,20275,20980,20040,20910,419035,8639052299,3083.74
2025-05-07,21924.02,21260,21885,21255,21880,558366,12019869439,3238.8
2025-05-08,22324.09,21880,23175,21440,22350,1125867,25214708631,3298.09
2025-05-09,23380.31,22550,23460,22550,23355,901392,20887636538,3454.73
2025-05-12,21592.84,23335,23335,21310,21580,1244080,27671256929,3189.96
2025-05-13,21357.1,20830,21640,20530,21385,1032995,21840895191,3155.1
2025-05-14,21723.18,21500,22045,21450,21735,550610,11997261102,3209.37
2025-05-15,21975.31,21965,22120,21405,22000,492741,10699589531,3246.77
2025-05-16,22602.76,22155,22680,22155,22570,728277,16367222009,3339.84
2025-05-19,22150.67,22150,22635,21905,22195,540779,12017091900,3272.88
2025-05-20,22097.55,22300,22462,21930,22025,462723,10279392118,3265.08
2025-05-21,22916.1,22395,23000,22370,22935,459333,10456750191,3386.36
2025-05-22,22669.57,22730,22970,22430,22730,458139,10373120710,3351.97
2025-05-23,23116.63,22735,23130,22460,23110,486794,11162194789,3418.54
2025-05-26,23769.52,23240,23687,23160,23650,676541,15839956247,3515.33
2025-05-27,24399.56,24160,24490,23855,24325,629928,15301677593,3608.71
2025-05-28,23528.79,24325,24670,23315,23580,685636,16458248841,3479.74
2025-05-29,23934.6,23800,24135,23550,23975,453613,10836416627,3539.91
2025-05-30,23678.29,23965,24180,23505,23735,389089,9257784206,3502.07
2025-06-02,24097.6,23765,24350,23730,24095,331959,8001201383,3564.27
2025-06-04,24587.75,24485,24535,23880,24535,315264,7659035512,3636.95
2025-06-05,24928.05,24555,25255,24410,24930,558532,13857236596,3687.54
2025-06-09,24317.84,24860,24860,23925,24300,642100,15575020896,3597.17
2025-06-10,26390.06,24670,26350,24630,26325,1044577,26823277601,3904.3
2025-06-11,26325.87,27130,27130,26010,26325,972174,25526946701,3894.85
2025-06-12,27200.23,26540,27180,26410,27080,752663,20190204151,4024.46
2025-06-13,28981.21,27515,29030,26955,28975,2080281,58818339838,4288.47
2025-06-16,30628.61,30100,30660,29420,30640,2085981,63086710947,4532.37
2025-06-17,30588.35,30155,31015,29630,30645,1689138,51161317011,4526.62
2025-06-18,30619.32,31250,31495,30550,30640,1343317,41503731688,4531.09
2025-06-19,31940.78,30705,31960,30435,31935,1857272,57724482034,4726.94
2025-06-20,31848.98,32095,32635,31260,31900,1952650,62288035553,4713.1
2025-06-23,32300.11,33300,33310,32065,32300,1497126,48642322132,4780.63
2025-06-24,30166.81,30740,30790,29575,30150,2419089,72962004823,4464.61
2025-06-25,29082.11,30125,30310,28900,29010,1367830,39987704625,4303.96
2025-06-26,29539.49,29590,30000,28450,29560,1273174,37189986384,4371.79
2025-06-27,29947.67,29820,30625,29580,29900,1129332,34085817193,4432.42
2025-06-30,29247.66,29600,29830,29035,29260,565792,16694201034,4328.78
