date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2019-08-28,10345.67,10260,10315,10245,10315,40,411360,1497.11
2019-08-29,10256.1,10330,10330,10200,10255,20,204300,1484.18
2019-08-30,10453.57,10390,10460,10390,10450,15,156700,1512.81
2019-09-02,10524.56,10450,10525,10450,10525,8,83895,1523.23
2019-09-03,10489.47,10525,10525,10475,10475,6,62965,1518.19
2019-09-04,10661.76,10495,10635,10495,10625,6,63460,1543.16
2019-09-05,10769.18,10720,10790,10720,10755,6,64600,1558.64
2019-09-06,10819.5,10800,10810,10755,10795,50,539495,1566.03
2019-09-09,10863.25,10835,10920,10835,10860,5,54320,1572.33
2019-09-10,10808.53,10820,10820,10770,10805,25,269445,1564.43
2019-09-11,10838.66,10850,10850,10815,10820,14,151465,1568.96
2019-09-16,10785.99,10820,10820,10745,10755,155,1669325,1561.44
2019-09-17,10776.93,10770,10810,10770,10770,5,53945,1560.13
2019-09-18,10899.38,10820,10915,10820,10890,7,76140,1577.88
2019-09-19,11042.88,10965,11020,10965,11020,37,406610,1598.66
2019-09-20,11051.41,11025,11050,11025,11050,15,165445,1600.02
2019-09-23,11058.94,11010,11040,10990,11020,47,517515,1601.1
2019-09-24,11137.06,11020,11115,11015,11115,10,110675,1612.45
2019-09-25,10943.03,11060,11060,10930,10930,15,165025,1584.29
2019-09-26,11003.69,11010,11035,10975,10975,40,440050,1593.12
2019-09-27,10885.56,10915,10915,10830,10890,45,488860,1573.14
2019-09-30,10958.4,10825,10960,10825,10960,11,120200,1583.7
2019-10-01,11036.24,10980,11045,10980,11025,20,220205,1594.99
2019-10-02,10796.14,10930,10930,10820,10820,35,380970,1560.17
2019-10-04,10741.51,10815,10845,10730,10730,47,508075,1552.31
2019-10-07,10769.24,10870,10870,10760,10765,5,53950,1556.31
2019-10-08,10951.53,10810,10940,10810,10940,7,76065,1582.83
2019-10-10,10945.23,10890,10965,10890,10965,5,54635,1581.92
2019-10-11,10986.75,11025,11025,11005,11015,5,55075,1587.98
2019-10-14,11043.61,11120,11120,11025,11025,12,132915,1596.24
2019-10-15,11000.66,11040,11040,10990,10990,5,55065,1590.08
2019-10-16,11078.23,11070,11085,11050,11055,14,154915,1601.3
2019-10-17,11029.09,11045,11045,10995,10995,5,55135,1594.23
2019-10-18,10915.31,11015,11070,10880,10890,45,494870,1577.93
2019-10-21,11019.87,10940,11020,10940,11020,5,54925,1593.11
