ticker,period,balance,balance_ratio,listed_shares
086790,2025-12-01,394343,0.14,278325814
086790,2026-01-01,289894,0.1,278325814
086790,2026-02-01,87011,0.03,278325814
086790,2026-03-01,34469,0.01,278325814
086790,2026-04-01,32103,0.01,274367748
086790,2026-05-01,14302,0.01,274367748
086790,2026-06-01,0,0.0,274367748
086900,2025-04-01,28825,0.39,7298497
086900,2025-05-01,40663,0.56,7298497
086900,2025-06-01,26289,0.36,7298497
086900,2025-07-01,38803,0.53,7298497
086900,2025-08-01,54981,0.75,7298497
086900,2025-09-01,95718,1.31,7298497
086900,2025-10-01,95095,1.3,7298497
086900,2025-11-01,48362,0.66,7298497
086900,2025-12-01,34323,0.47,7298497
086900,2026-01-01,33764,0.46,7298497
086900,2026-02-01,26578,0.36,7298497
086900,2026-03-01,63298,0.87,7298497
086900,2026-04-01,123368,1.69,7298497
086900,2026-05-01,141064,1.93,7298497
086900,2026-06-01,187537,2.57,7298497
087010,2025-04-01,7499,0.03,23297350
087010,2025-05-01,63140,0.27,23297350
087010,2025-06-01,604909,2.6,23297350
087010,2025-07-01,323789,1.39,23297350
087010,2025-08-01,367103,1.58,23297350
087010,2025-09-01,566224,2.43,23317350
087010,2025-10-01,663850,2.85,23317350
087010,2025-11-01,668206,2.87,23317350
087010,2025-12-01,1070769,4.59,23317350
087010,2026-01-01,1108825,4.76,23317350
087010,2026-02-01,1138747,4.88,23317350
087010,2026-03-01,1065912,4.57,23317350
087010,2026-04-01,1075541,4.61,23317350
087010,2026-05-01,1044939,4.48,23317350
087010,2026-06-01,1087466,4.66,23317350
088350,2025-04-01,1608321,0.19,868530000
088350,2025-05-01,1340905,0.15,868530000
088350,2025-06-01,1277565,0.15,868530000
088350,2025-07-01,1366341,0.16,868530000
088350,2025-08-01,707785,0.08,868530000
088350,2025-09-01,810154,0.09,868530000
088350,2025-10-01,985201,0.11,868530000
088350,2025-11-01,1321874,0.15,868530000
088350,2025-12-01,926310,0.11,868530000
088350,2026-01-01,9112527,1.05,868530000
088350,2026-02-01,15183609,1.75,868530000
088350,2026-03-01,10284719,1.18,868530000
088350,2026-04-01,7494619,0.86,868530000
088350,2026-05-01,5766676,0.66,868530000
088350,2026-06-01,5494918,0.63,868530000
088980,2025-04-01,469005,0.1,478921993
088980,2025-05-01,501243,0.1,478921993
088980,2025-06-01,484491,0.1,478921993
088980,2025-07-01,291877,0.06,478921993
088980,2025-08-01,0,0.0,478921993
088980,2025-09-01,282186,0.06,478921993
088980,2025-10-01,1044796,0.22,478921993
088980,2025-11-01,90889,0.02,478921993
088980,2025-12-01,0,0.0,478921993
088980,2026-01-01,242201,0.05,478921993
088980,2026-02-01,147208,0.03,478921993
088980,2026-03-01,147208,0.03,478921993
088980,2026-04-01,144283,0.03,478921993
088980,2026-05-01,938676,0.2,478921993
088980,2026-06-01,1034823,0.22,478921993
089030,2025-04-01,432516,1.16,37353645
089030,2025-05-01,964350,2.58,37353645
089030,2025-06-01,1084669,2.9,37353645
089030,2025-07-01,823705,2.21,37353645
089030,2025-08-01,626491,1.68,37353645
089030,2025-09-01,497878,1.33,37353645
089030,2025-10-01,580653,1.55,37353645
089030,2025-11-01,93106,0.25,37053645
089030,2025-12-01,86688,0.23,37053645
089030,2026-01-01,863049,2.33,37053645
089030,2026-02-01,954265,2.58,37053645
089030,2026-03-01,944725,2.55,37053645
089030,2026-04-01,1448759,3.91,37053645
089030,2026-05-01,1237229,3.34,37053645
089030,2026-06-01,1251220,3.38,37053645
089970,2025-04-01,52559,0.22,24075595
089970,2025-05-01,35392,0.15,24075595
089970,2025-06-01,53607,0.22,24075595
089970,2025-07-01,54607,0.23,24075595
089970,2025-08-01,52807,0.22,24075595
089970,2025-09-01,52908,0.22,24095595
089970,2025-10-01,77593,0.32,24095595
089970,2025-11-01,64810,0.27,24095595
089970,2025-12-01,51128,0.21,24411695
089970,2026-01-01,119870,0.49,24411695
089970,2026-02-01,50021,0.2,24411695
089970,2026-03-01,14111,0.06,24411695
089970,2026-04-01,15731,0.06,24411695
089970,2026-05-01,15084,0.06,24771995
089970,2026-06-01,14243,0.06,24771995
090360,2025-04-01,70698,0.73,9750000
090360,2025-05-01,87408,0.9,9750000
090360,2025-06-01,163510,1.68,9750000
090360,2025-07-01,215262,2.21,9750000
090360,2025-08-01,174844,1.79,9750000
090360,2025-09-01,142205,1.46,9750000
090360,2025-10-01,303528,3.11,9750000
090360,2025-11-01,183106,1.88,9750000
090360,2025-12-01,242230,2.48,9750000
090360,2026-01-01,168626,1.73,9750000
090360,2026-02-01,198939,2.04,9750000
090360,2026-03-01,165134,1.69,9750000
090360,2026-04-01,290136,2.98,9750000
090360,2026-05-01,193925,1.99,9750000
090360,2026-06-01,130245,1.34,9750000
090430,2025-04-01,805757,1.38,58492759
090430,2025-05-01,616867,1.05,58492759
090430,2025-06-01,1035850,1.77,58492759
090430,2025-07-01,952844,1.63,58492759
090430,2025-08-01,894160,1.53,58492759
090430,2025-09-01,711017,1.22,58492759
090430,2025-10-01,783451,1.34,58492759
090430,2025-11-01,580687,0.99,58492759
090430,2025-12-01,704920,1.21,58492759
090430,2026-01-01,534643,0.91,58492759
090430,2026-02-01,470372,0.8,58492759
090430,2026-03-01,510001,0.87,58492759
090430,2026-04-01,559573,0.96,58492759
090430,2026-05-01,1233432,2.11,58492759
090430,2026-06-01,1283475,2.19,58492759
090710,2025-04-01,2139175,1.94,110237793
090710,2025-05-01,2385634,2.16,110237793
090710,2025-06-01,1806736,1.64,110237793
090710,2025-07-01,2254923,2.05,110237793
090710,2025-08-01,2652031,2.22,119457197
090710,2025-09-01,2517149,2.11,119457197
090710,2025-10-01,1209028,1.01,119457197
090710,2025-11-01,802782,0.67,119457197
090710,2025-12-01,807311,0.68,119457197
090710,2026-01-01,710252,0.59,119457197
090710,2026-02-01,749671,0.63,119457197
090710,2026-03-01,1062114,0.89,119457197
090710,2026-04-01,3187454,2.67,119457197
090710,2026-05-01,3370371,2.82,119457197
090710,2026-06-01,2623645,2.2,119457197
093370,2025-04-01,768061,0.72,107255330
093370,2025-05-01,712523,0.66,107255330
093370,2025-06-01,293618,0.27,107255330
093370,2025-07-01,269491,0.25,107255330
093370,2025-08-01,260998,0.24,107255330
093370,2025-09-01,539121,0.5,107255330
093370,2025-10-01,929372,0.87,107255330
093370,2025-11-01,923934,0.86,107255330
093370,2025-12-01,115603,0.11,107255330
093370,2026-01-01,76234,0.07,107255330
093370,2026-02-01,60244,0.06,107255330
093370,2026-03-01,264714,0.25,107255330
093370,2026-04-01,2046801,1.91,107255330
093370,2026-05-01,1610948,1.5,107255330
093370,2026-06-01,2082420,1.94,107255330
094170,2025-04-01,105051,0.5,20909936
094170,2025-05-01,205429,0.98,20909936
094170,2025-06-01,189225,0.9,20909936
094170,2025-07-01,267908,1.28,20909936
094170,2025-08-01,239876,1.15,20909936
094170,2025-09-01,208744,1.0,20909936
094170,2025-10-01,226986,1.09,20909936
094170,2025-11-01,102333,0.49,20909936
094170,2025-12-01,196962,0.94,20909936
094170,2026-01-01,274053,1.31,20909936
094170,2026-02-01,192616,0.92,20909936
094170,2026-03-01,315421,1.51,20909936
094170,2026-04-01,38045,0.18,20909936
094170,2026-05-01,37639,0.18,20909936
094170,2026-06-01,39181,0.19,20909936
095340,2025-04-01,130474,0.62,21197058
095340,2025-05-01,171195,0.81,21197058
095340,2025-06-01,10211,0.05,21197058
095340,2025-07-01,98377,0.46,21197058
095340,2025-08-01,98721,0.47,21197058
095340,2025-09-01,13360,0.06,21197058
095340,2025-10-01,66526,0.31,21197058
095340,2025-11-01,36378,0.17,21197058
095340,2025-12-01,36136,0.17,21197058
095340,2026-01-01,77094,0.36,21197058
095340,2026-02-01,7390,0.03,21197058
095340,2026-03-01,36135,0.17,21197058
095340,2026-04-01,215367,1.02,21197058
095340,2026-05-01,200130,0.94,21197058
095340,2026-06-01,165063,0.78,21197058
095610,2025-04-01,60391,0.31,19768226
095610,2025-05-01,54165,0.27,19768226
095610,2025-06-01,61999,0.31,19768226
095610,2025-07-01,53440,0.27,19768226
095610,2025-08-01,47182,0.24,19768226
095610,2025-09-01,26623,0.13,19768226
095610,2025-10-01,52763,0.27,19768226
095610,2025-11-01,88256,0.45,19768226
095610,2025-12-01,99435,0.5,19768226
095610,2026-01-01,239864,1.21,19768226
095610,2026-02-01,99988,0.52,19360000
095610,2026-03-01,97399,0.5,19360000
095610,2026-04-01,64134,0.33,19360000
095610,2026-05-01,116846,0.6,19360000
095610,2026-06-01,116106,0.6,19360000
095660,2025-04-01,16555,0.08,21856816
095660,2025-05-01,2392,0.01,21856816
095660,2025-06-01,12320,0.06,21856816
095660,2025-07-01,14817,0.07,21856816
095660,2025-08-01,20984,0.1,21856816
095660,2025-09-01,23318,0.11,21856816
095660,2025-10-01,19280,0.09,21856816
095660,2025-11-01,21907,0.1,21856816
095660,2025-12-01,27252,0.12,21856816
095660,2026-01-01,13883,0.06,21856816
095660,2026-02-01,8854,0.04,21856816
095660,2026-03-01,5704,0.03,21856816
095660,2026-04-01,0,0.0,21636459
095660,2026-05-01,49684,0.23,21636459
095660,2026-06-01,62494,0.29,21636459
096530,2025-04-01,399196,0.76,52225994
096530,2025-05-01,382826,0.73,52225994
096530,2025-06-01,331757,0.64,52225994
096530,2025-07-01,325972,0.62,52225994
096530,2025-08-01,292970,0.56,52225994
096530,2025-09-01,206139,0.39,52225994
096530,2025-10-01,122346,0.23,52225994
096530,2025-11-01,58893,0.11,52225994
096530,2025-12-01,67265,0.13,52225994
096530,2026-01-01,72860,0.14,52225994
096530,2026-02-01,83091,0.16,52225994
096530,2026-03-01,77109,0.15,52225994
096530,2026-04-01,120092,0.23,52225994
096530,2026-05-01,91920,0.18,52225994
096530,2026-06-01,100086,0.19,52225994
096770,2025-04-01,2095020,1.39,151034776
096770,2025-05-01,2381601,1.58,151034776
096770,2025-06-01,2294155,1.52,151034776
096770,2025-07-01,2430318,1.61,151034776
096770,2025-08-01,2773161,1.84,151034776
096770,2025-09-01,3004316,1.78,169052788
096770,2025-10-01,1921352,1.14,169052788
096770,2025-11-01,1356156,0.8,169052788
096770,2025-12-01,1906111,1.13,169052788
096770,2026-01-01,1928106,1.14,169052788
096770,2026-02-01,1212147,0.72,169052788
096770,2026-03-01,942990,0.56,169052788
096770,2026-04-01,95597,0.06,169052788
096770,2026-05-01,198597,0.12,169052788
096770,2026-06-01,137516,0.08,169052788
097230,2025-04-01,833219,1.0,83274281
097230,2025-05-01,512290,0.62,83274281
097230,2025-06-01,847485,1.02,83274281
097230,2025-07-01,625706,0.75,83274281
097230,2025-08-01,432663,0.52,83274281
097230,2025-09-01,781423,0.94,83274281
097230,2025-10-01,957719,1.06,90295344
097230,2025-11-01,666952,0.74,90295344
097230,2025-12-01,1026430,1.14,90295344
097230,2026-01-01,478083,0.53,90295344
097230,2026-02-01,411470,0.46,90295344
097230,2026-03-01,589686,0.65,90295344
097230,2026-04-01,193390,0.21,90295344
097230,2026-05-01,279466,0.31,90295344
097230,2026-06-01,366785,0.41,90295344
097950,2025-04-01,15133,0.1,15054186
097950,2025-05-01,88699,0.59,15054186
097950,2025-06-01,145317,0.97,15054186
097950,2025-07-01,192984,1.28,15054186
097950,2025-08-01,47408,0.31,15054186
097950,2025-09-01,41226,0.27,15054186
097950,2025-10-01,58302,0.39,15054186
097950,2025-11-01,64879,0.43,15054186
097950,2025-12-01,66322,0.44,15054186
097950,2026-01-01,66802,0.44,15054186
097950,2026-02-01,59234,0.39,15054186
097950,2026-03-01,87521,0.58,15054186
097950,2026-04-01,57204,0.38,15054186
097950,2026-05-01,72999,0.48,15054186
097950,2026-06-01,42081,0.28,15054186
098460,2025-04-01,232142,0.34,68654755
098460,2025-05-01,2075331,3.02,68654755
098460,2025-06-01,1967310,2.87,68654755
098460,2025-07-01,2084973,3.04,68654755
098460,2025-08-01,739042,1.08,68654755
098460,2025-09-01,860556,1.25,68654755
098460,2025-10-01,1836537,2.68,68654755
098460,2025-11-01,1861969,2.71,68654755
098460,2025-12-01,1347923,1.96,68654755
098460,2026-01-01,2597389,3.78,68654755
098460,2026-02-01,1819756,2.65,68654755
098460,2026-03-01,332906,0.48,68654755
098460,2026-04-01,350219,0.51,68654755
098460,2026-05-01,632171,0.92,68654755
098460,2026-06-01,679527,0.99,68654755
099320,2025-04-01,2555,0.02,10951278
099320,2025-05-01,5485,0.05,10951278
099320,2025-06-01,14200,0.13,10951278
099320,2025-07-01,33325,0.3,10951278
099320,2025-08-01,16579,0.15,10951278
099320,2025-09-01,0,0.0,10951278
099320,2025-10-01,7163,0.07,10951278
099320,2025-11-01,79667,0.73,10951278
099320,2025-12-01,78858,0.72,10951278
099320,2026-01-01,3415,0.03,10951278
099320,2026-02-01,4931,0.05,10951278
099320,2026-03-01,2234,0.02,10951278
099320,2026-04-01,5114,0.05,10951278
099320,2026-05-01,10879,0.1,10951278
099320,2026-06-01,8166,0.07,10951278
100790,2025-04-01,95593,0.18,53124634
100790,2025-05-01,81388,0.15,53124634
100790,2025-06-01,70300,0.13,53124634
100790,2025-07-01,85835,0.16,53124634
100790,2025-08-01,88044,0.17,53124634
100790,2025-09-01,117403,0.22,53124634
100790,2025-10-01,99904,0.19,53124634
100790,2025-11-01,96880,0.18,53124634
100790,2025-12-01,221493,0.42,53124634
100790,2026-01-01,449838,0.85,53124634
100790,2026-02-01,626781,1.18,53124634
100790,2026-03-01,210531,0.4,53124634
100790,2026-04-01,95864,0.18,53124634
100790,2026-05-01,57662,0.11,53124634
100790,2026-06-01,0,0.0,53124634
101360,2025-04-01,191994,1.08,17786114
101360,2025-05-01,222166,1.25,17786114
101360,2025-06-01,203625,1.14,17786114
101360,2025-07-01,172360,0.97,17786114
101360,2025-08-01,186025,1.05,17786114
101360,2025-09-01,216495,1.22,17786114
101360,2025-10-01,188304,1.06,17786114
101360,2025-11-01,250640,1.41,17786114
101360,2025-12-01,329602,1.85,17786114
101360,2026-01-01,435625,2.45,17786114
101360,2026-02-01,466504,2.62,17786114
101360,2026-03-01,459505,2.58,17786114
101360,2026-04-01,434860,2.44,17786114
101360,2026-05-01,484046,2.72,17786114
101360,2026-06-01,474174,2.67,17786114
101490,2025-04-01,78090,0.36,21451447
101490,2025-05-01,63951,0.3,21451447
101490,2025-06-01,11599,0.05,21451447
101490,2025-07-01,5678,0.03,21451447
101490,2025-08-01,58093,0.27,21451447
101490,2025-09-01,65825,0.31,21451447
101490,2025-10-01,48457,0.23,21451447
101490,2025-11-01,34136,0.16,21451447
101490,2025-12-01,43978,0.21,21334879
101490,2026-01-01,165548,0.78,21334879
101490,2026-02-01,145722,0.68,21334879
101490,2026-03-01,157698,0.74,21334879
101490,2026-04-01,103319,0.48,21334879
101490,2026-05-01,112112,0.53,21334879
101490,2026-06-01,100400,0.47,21334879
101730,2025-04-01,0,0.0,82935616
101730,2025-05-01,32131,0.04,82935616
101730,2025-06-01,178628,0.21,83803286
101730,2025-07-01,398751,0.48,83803286
101730,2025-08-01,317487,0.38,83803286
101730,2025-09-01,300867,0.36,83803286
101730,2025-10-01,232806,0.28,83803286
101730,2025-11-01,308736,0.37,83803286
101730,2025-12-01,214108,0.26,83803286
101730,2026-01-01,261409,0.31,83803286
101730,2026-02-01,402317,0.48,83803286
101730,2026-03-01,327223,0.39,83803286
101730,2026-04-01,429029,0.51,83803286
101730,2026-05-01,520022,0.62,83803286
101730,2026-06-01,562247,0.67,83803286
103140,2025-04-01,89175,0.32,28024278
103140,2025-05-01,73154,0.26,28024278
103140,2025-06-01,28456,0.1,28024278
103140,2025-07-01,41742,0.15,28024278
103140,2025-08-01,11998,0.04,28024278
103140,2025-09-01,10818,0.04,28024278
103140,2025-10-01,183851,0.66,28024278
103140,2025-11-01,22917,0.08,28024278
103140,2025-12-01,82999,0.3,28024278
103140,2026-01-01,54163,0.19,28024278
103140,2026-02-01,124776,0.45,28024278
103140,2026-03-01,469526,1.68,28024278
103140,2026-04-01,491687,1.75,28024278
103140,2026-05-01,309219,1.1,28024278
103140,2026-06-01,169370,0.6,28024278
103590,2025-04-01,143455,0.3,47685390
103590,2025-05-01,95640,0.2,47685390
103590,2025-06-01,6691,0.01,47685390
103590,2025-07-01,41636,0.09,47685390
103590,2025-08-01,94983,0.2,47685390
103590,2025-09-01,488389,1.02,47685390
103590,2025-10-01,71363,0.15,47685390
103590,2025-11-01,161069,0.34,47685390
103590,2025-12-01,191725,0.4,47685390
103590,2026-01-01,94345,0.2,47685390
103590,2026-02-01,79054,0.17,47685390
103590,2026-03-01,100017,0.21,47685390
103590,2026-04-01,104211,0.22,47685390
103590,2026-05-01,97746,0.2,47685390
103590,2026-06-01,89297,0.19,47685390
105560,2025-04-01,697132,0.18,393528423
105560,2025-05-01,733452,0.19,393528423
105560,2025-06-01,799617,0.21,381462103
105560,2025-07-01,813670,0.21,381462103
105560,2025-08-01,778956,0.2,381462103
105560,2025-09-01,652971,0.17,381462103
105560,2025-10-01,582670,0.15,381462103
105560,2025-11-01,616034,0.16,381462103
105560,2025-12-01,489166,0.13,381462103
105560,2026-01-01,336790,0.09,381462103
105560,2026-02-01,178498,0.05,372850455
105560,2026-03-01,37073,0.01,372850455
105560,2026-04-01,130763,0.04,372850455
105560,2026-05-01,31117,0.01,372850455
105560,2026-06-01,18989,0.01,372850455
108490,2025-04-01,9545,0.07,13212660
108490,2025-05-01,40573,0.31,13212660
108490,2025-06-01,83549,0.63,13213934
108490,2025-07-01,164538,1.25,13213934
108490,2025-08-01,82589,0.62,13220560
108490,2025-09-01,90515,0.68,13220560
108490,2025-10-01,128120,0.97,13220560
108490,2025-11-01,91639,0.69,13220560
108490,2025-12-01,17349,0.12,14570088
108490,2026-01-01,5876,0.04,14570088
108490,2026-02-01,11505,0.08,14652728
108490,2026-03-01,62837,0.43,14652728
108490,2026-04-01,67087,0.46,14657028
108490,2026-05-01,179299,1.22,14657028
108490,2026-06-01,193751,1.32,14657028
108860,2025-04-01,548879,2.04,26914790
108860,2025-05-01,577968,2.15,26914790
108860,2025-06-01,300439,1.12,26914790
108860,2025-07-01,363455,1.35,26914790
108860,2025-08-01,349554,1.3,26914790
108860,2025-09-01,495443,1.84,26914790
108860,2025-10-01,414122,1.54,26914790
108860,2025-11-01,593745,2.21,26914790
108860,2025-12-01,880687,3.27,26914790
108860,2026-01-01,853067,3.17,26914790
108860,2026-02-01,1098317,4.08,26914790
108860,2026-03-01,651667,2.42,26914790
108860,2026-04-01,1109335,4.12,26914790
108860,2026-05-01,1305026,4.85,26914790
108860,2026-06-01,1362129,5.06,26914790
111770,2025-04-01,145344,0.33,44311468
111770,2025-05-01,193680,0.44,44311468
111770,2025-06-01,280069,0.63,44311468
111770,2025-07-01,300084,0.68,44311468
111770,2025-08-01,286199,0.65,44311468
111770,2025-09-01,351345,0.79,44311468
111770,2025-10-01,284809,0.64,44311468
111770,2025-11-01,94117,0.21,44311468
111770,2025-12-01,0,0.0,44311468
111770,2026-01-01,36280,0.08,44311468
111770,2026-02-01,35765,0.08,44311468
111770,2026-03-01,69985,0.16,44311468
111770,2026-04-01,92895,0.21,44311468
111770,2026-05-01,83955,0.19,44311468
111770,2026-06-01,78384,0.18,44311468
112040,2025-04-01,373386,1.1,33948483
112040,2025-05-01,312583,0.92,33948483
112040,2025-06-01,487481,1.44,33948483
112040,2025-07-01,478715,1.41,33948483
112040,2025-08-01,448844,1.32,33948483
112040,2025-09-01,500086,1.47,33948483
112040,2025-10-01,632213,1.86,33948483
112040,2025-11-01,656740,1.93,33948483
112040,2025-12-01,615935,1.81,33948483
112040,2026-01-01,660924,1.95,33948483
112040,2026-02-01,886036,2.61,33948483
112040,2026-03-01,945468,2.79,33948483
112040,2026-04-01,1174933,3.46,33948483
112040,2026-05-01,1234305,3.64,33948483
112040,2026-06-01,1228374,3.62,33948483
112610,2025-04-01,496280,1.18,42171403
112610,2025-05-01,505945,1.2,42171403
112610,2025-06-01,702289,1.67,42171403
112610,2025-07-01,921194,2.18,42171403
112610,2025-08-01,879303,2.09,42171403
112610,2025-09-01,836877,1.98,42171403
112610,2025-10-01,695539,1.65,42171403
112610,2025-11-01,916440,2.17,42171403
112610,2025-12-01,515053,1.22,42171403
112610,2026-01-01,895970,2.12,42171403
112610,2026-02-01,691051,1.64,42171403
112610,2026-03-01,551208,1.31,42171403
112610,2026-04-01,70019,0.17,42171403
112610,2026-05-01,230412,0.55,42171403
112610,2026-06-01,388064,0.92,42171403
114090,2025-04-01,59180,0.1,61855670
114090,2025-05-01,0,0.0,61855670
114090,2025-06-01,127294,0.21,61855670
114090,2025-07-01,155080,0.25,61855670
114090,2025-08-01,205473,0.33,61855670
114090,2025-09-01,147005,0.24,61855670
114090,2025-10-01,96285,0.16,61855670
114090,2025-11-01,121050,0.2,61855670
114090,2025-12-01,168097,0.27,61855670
114090,2026-01-01,225900,0.37,61855670
114090,2026-02-01,235154,0.38,61855670
114090,2026-03-01,521314,0.84,61855670
114090,2026-04-01,555652,0.9,61855670
114090,2026-05-01,245904,0.4,61855670
114090,2026-06-01,220232,0.36,61855670
115180,2025-04-01,33983,0.1,32381781
115180,2025-05-01,42423,0.13,33725867
115180,2025-06-01,47137,0.14,34814512
115180,2025-07-01,49254,0.14,34814512
